	id	left	target	right	file
0	hoekig/adj/nrc_handelsblad_20010405_29/214	dat ooit weer vast krijgen , staat niet vast . Ferron beschrijft het tafereel in	hoekige	", onaffe spierballenzinnetjes met een raak soort onbegrip dat de personages treffend typeert . 	"	nrc_handelsblad_20010405_29
1	hoekig/adj/nrc_handelsblad_20020812_7/153	ziel snijdt . Het Ruins-duo neemt af en toe de overhand met zijn stotterend en	hoekig	klinkende , complexe ritmes , waaraan een grondige studie van ` prog rock ' en	nrc_handelsblad_20020812_7
2	hoekig/adj/nrc_handelsblad_19991008_64/136	en communicatie . Hij staat daarin alleen binnen het scheppend Nederlands muziekleven , waar `	hoekige	", afstandelijke muziek ' overheerst . 	 Noem mij een Rabelais in het land van"	nrc_handelsblad_19991008_64
3	hoekig/adj/nrc_handelsblad_20000531_27/715	niet lang bestaan . Het Blauwe Licht was aantrekkelijker om te zien , door de	hoekige	tafel met de kleurvlakken en de vier half-verzonken monitoren , en onderhoudender omdat de gastheren	nrc_handelsblad_20000531_27
4	hoekig/adj/nrc_handelsblad_20001122_154/244	, en waarom bleef Tonia zo lang weg ? Met een sip gezichtje en een	hoekige	tred speelt Chris Jolles het zusje dat bijna bezwerend de status quo in de winkel	nrc_handelsblad_20001122_154
5	hoekig/adj/nrc_handelsblad_20040501_40/223	benoeming nauwelijks bekende Kirchner - ` de pinguïn ' genoemd om zijn Patagonische afkomst en	hoekig	voortbewegen - pas echt goed op stoom gekomen . Slechts een op de vijf Argentijnen	nrc_handelsblad_20040501_40
6	hoekig/adj/nrc_handelsblad_20010418_100/263	, maar het te laten opgaan in het totaalgeluid van zijn band . In de	hoekige	, stuwende ritmes van dit jazzrock mengsel met bluegrass tintje legde hij meer de nadruk	nrc_handelsblad_20010418_100
7	hoekig/adj/nrc_handelsblad_20040305_196/110	zoekende ziel . Veel van Bloms tekeningen bestaan uit potloodlijnen die in vrij rechte ,	hoekige	patronen op doek zijn gezet . Dat lijkt willekeurig , maar is het niet :	nrc_handelsblad_20040305_196
8	hoekig/adj/nrc_handelsblad_19991203_86/214	bij het orkest , weefde zich als een rode draad door de percussiepartijen , steeds	hoekig	geleid door Hempel , die juist door zijn exacte werkwijze de kern trof van de	nrc_handelsblad_19991203_86
9	hoekig/adj/nrc_handelsblad_20020426_194/1172	De gedichten van Gerbrandy in De zwijgende man is niet bitter zijn op a-poëtische wijze	hoekig	, nors en rauw . Hij gooit tal van grammaticale regels overboord en schrijft in	nrc_handelsblad_20020426_194
10	hoekig/adj/nrc_handelsblad_20020503_157/1346	Het begeren ( 1952 ) en vooral Klinkaart ( 1954 ) . Zijn stijl is	hoekig	, ruig , onopgesmukt . Het werk heeft een geëngageerde inslag . Klinkaart gaat over	nrc_handelsblad_20020503_157
11	hoekig/adj/nrc_handelsblad_20020928_84/664	( Robbe de Hert , 2000 , België/Nederland ) . Moeizaam tot stand gekomen ,	hoekige	verfilming van Willem Elsschots romantweeluik over oplichterij wil maar niet tot leven komen . Met	nrc_handelsblad_20020928_84
12	hoekig/adj/nrc_handelsblad_20010510_147/60	gewoond , in dit boerendorp in de Lopikerwaard , waar veel van zijn streekromans vol	hoekige	daggelders en struise stoepmeiden zijn gesitueerd , waar Chef en Jochem , de wijsgerige bedelaars	nrc_handelsblad_20010510_147
13	hoekig/adj/nrc_handelsblad_20010308_154/281	mrt Zwolle Odeon ; 14 mrt Zaandam Zaantheater ; 15 mrt Leiden Schouwburg . Hengst	Hoekige	bokstragiek in een solo van John Buysman , met de blanke blues als begeleiding .	nrc_handelsblad_20010308_154
14	hoekig/adj/nrc_handelsblad_20010706_114/102	de ouverture tot het triomfverhaal van echtelijke trouw koos Van Zweden voor een markante ,	hoekige	benadering , die duidelijk de theatrale , ` vertellende ' kwaliteiten van de muziek uitlichtte	nrc_handelsblad_20010706_114
15	hoekig/adj/nrc_handelsblad_20000302_75/221	van de vorige eeuw zijn belangrijk voor Grohl . Dat blijkt uit zijn liefde voor	hoekige	gitaarriffs als in Monkey wrench en uit zijn cover-versies van klassiekers uit de jaren zeventig	nrc_handelsblad_20000302_75
16	hoekig/adj/nrc_handelsblad_20030509_94/91	museumdirecteur die hij sinds kort is . Hij heeft een guitig hoofd op een fors	hoekig	lichaam en draagt een spijkerbroek en openhangend overhemd . Geduldig troont hij zijn bezoeker langs	nrc_handelsblad_20030509_94
17	hoekig/adj/nrc_handelsblad_20011122_153/525	10 procent kleiner was dan het prototype . En mijn piepschuimen model was ook wat	hoekiger	dan het uiteindelijke resultaat . De verticale steun bleek in kunststof smaller te kunnen dan	nrc_handelsblad_20011122_153
18	hoekig/adj/nrc_handelsblad_19991227_80/541	het stuk te snijden . De spelers zijn energiek . Mark Vandebos speelt zijn Kieken	hoekig	en groot . Romijn Conen maakt , als Lot , verfijnde gebaren en rochelt overtuigend	nrc_handelsblad_19991227_80
19	hoekig/adj/nrc_handelsblad_20020301_147/72	zijn leermeester Presser . Hij schrijft ook dat hij op velen overkomt als stug ,	hoekig	"en onverschillig 	 maar in dat beeld herken ik niets van mezelf 	"	nrc_handelsblad_20020301_147
20	hoekig/adj/nrc_handelsblad_20010215_174/200	Theotorne ; 20 febr Bussum ` t Spant ; 22 febr Raalte Hoftheater . Hengst	Hoekige	bokstragiek in een solo van John Buysman , met de blanke blues als begeleiding .	nrc_handelsblad_20010215_174
21	hoekig/adj/nrc_handelsblad_20000216_35/296	, dramatiek en malligheid te combineren . Daarbij heeft ze een stevig houvast aan de	hoekige	, pregnante muziek van Martin van Dijk . In diens voetsporen zet haar huidige trio	nrc_handelsblad_20000216_35
22	hoekig/adj/nrc_handelsblad_20010215_5/406	zo makkelijk identificeren . Het lijkt op gestileerd Arabisch en doet denken aan een tot	hoekige	pixels gereduceerd computerplaatje of de abstracte tapijtontwerpen van Kolenbrander uit het begin van de vorige	nrc_handelsblad_20010215_5
23	hoekig/adj/nrc_handelsblad_19991224_17/1113	het bekende schilderij van Charley Toorop Aan den Toog uit de jaren dertig , waarop	hoekige	Tooropmannen zich laten bedienen door een niet minder stoere Zeeuwse in klederdracht , direct teruggaat	nrc_handelsblad_19991224_17
24	hoekig/adj/nrc_handelsblad_20011220_187/728	, schijnt niet meer van deze tijd te zijn . Ronde wastafels zijn uit ,	hoekig	moet het zijn . Sanitairfabrikant Duravit haakt in op deze trend door de klassieke rechthoekige	nrc_handelsblad_20011220_187
25	hoekig/adj/nrc_handelsblad_20010730_37/94	aardig gezicht was dat : aan de ene kant de geharkte flats , strak en	hoekig	in het beton gegoten ; aan de andere kant de woonboten , de was uitgehangen	nrc_handelsblad_20010730_37
26	hoekig/adj/nrc_handelsblad_20030923_73/260	naar de felste dag , Kreizberg leidde met zijn theatrale gebaren een extreem uitbundige ,	hoekige	Mahler . Levenslust won het van doodsdrift , en de mineurfanfare in het derde deel	nrc_handelsblad_20030923_73
27	hoekig/adj/nrc_handelsblad_20000414_55/137	Plomp . Dit ritmetandem weet niet alleen stuwende grooves te smeden uit loodzware basnoten en	hoekige	drumpatronen , maar ook met subtiele breaks te zorgen voor een spanningsboog die over een	nrc_handelsblad_20000414_55
28	hoekig/adj/nrc_handelsblad_20001016_53/469	begin van het monumentale slotdeel , een kortaffe felheid . De koorfinale klonk hardhandig ,	hoekig	, martiaal en veelal zeer luid , maar zonder appellerende vervoering . De bariton Geert	nrc_handelsblad_20001016_53
29	hoekig/adj/nrc_handelsblad_19991208_2/276	en als het echt moet dansen ze heel even met z'n allen synchroon in Rogies	hoekige	, weerbarstig achterover buigende danstaal . Danser Eduardo de Paiva Souza vertolkt de twijfel in	nrc_handelsblad_19991208_2
30	hoekig/adj/nrc_handelsblad_20040324_117/180	en van schrik Items nummer 1 uit januari 1982 ernaast heb gelegd . Strakke ,	hoekige	letters en een ingewikkelde ontwerptekening van een juwelierswinkel in kaal grijs , rood en wit	nrc_handelsblad_20040324_117
31	hoekig/adj/nrc_handelsblad_20020722_35/275	straatlantaarns lijken ook te zijn toegetakeld , maar een medewerker weet te melden dat de	hoekige	vormen deel zijn van het ontwerp . Van Otten vermoedt dat de vernielingen , goed	nrc_handelsblad_20020722_35
32	hoekig/adj/nrc_handelsblad_20010301_149/202	Veldhoven De Schalm ; 7 mrt Wassenaar Warenar ; 8 mrt Eindhoven Stadsschouwburg . Hengst	Hoekige	bokstragiek in een solo van John Buysman , met de blanke blues als begeleiding .	nrc_handelsblad_20010301_149
33	hoekig/adj/nrc_handelsblad_19991101_79/367	regisseur Rob Ligthert , maakt van Erfdragers , een komedie à la Joe Orton :	hoekig	, ongemakkelijk , zorgvuldig al te veel vaart vermijdend . Timing lijkt uit den boze	nrc_handelsblad_19991101_79
34	hoekig/adj/nrc_handelsblad_20010105_161/1021	resultaat van de IT-revolutie zijn . Zo is de computer bij het maken van de	hoekige	gebouwen van Wiel Arets , Koen van Velsen en Neutelings/Riedijk vermoedelijk wel handig geweest ,	nrc_handelsblad_20010105_161
35	hoekig/adj/nrc_handelsblad_20020323_199/464	Hard Day's Night is nog steeds het hoogtepunt van Lesters regie . Afdalend van een	hoekige	brandtrap à la West Side Story komen John , George , Paul en Ringo op	nrc_handelsblad_20020323_199
36	hoekig/adj/nrc_handelsblad_20000125_37/403	onderzoek van regisseur Richard Brooks van zijn hoofdrolspeler , Burt Lancaster . Hij is even	hoekig	als Kirk Douglas , zijn torso even omvangrijk als die van Robert Mitchum , maar	nrc_handelsblad_20000125_37
37	hoekig/adj/nrc_handelsblad_20001006_82/246	". 	 Josua Reichert ( Stuttgart , 1937 ) werd als typograaf beroemd met een"	hoekige	, sobere stijl . Zijn grote voorbeeld was de Groningse grafisch kunstenaar Hendrik Nicolaas Werkman	nrc_handelsblad_20001006_82
38	hoekig/adj/nrc_handelsblad_20000729_114/303	al snel eentonig worden als er geen astronauten waren die niet af en toe een	hoekige	choreografie te zien gaven in de luchtzee tussen maan en aarde . Zo zoek je	nrc_handelsblad_20000729_114
39	hoekig/adj/nrc_handelsblad_20031112_131/45	( Robbe de Hert , 2000 , België/Nederland ) . Moeizaam tot stand gekomen ,	hoekige	verfilming van Willem Elsschots romantweeluik over oplichterij wil maar niet tot leven komen . Met	nrc_handelsblad_20031112_131
40	hoekig/adj/nrc_handelsblad_20001021_63/213	leent Purcell zich ook voor breakdancen en het sorteert wel enig effect . Tussen die	hoekige	breakdance zit een flard flamenco , op de voorgrond doet een trio aan synchrone moderne	nrc_handelsblad_20001021_63
41	hoekig/adj/nrc_handelsblad_20040319_178/106	actualiteit ( inclusief vluchtelingen die wegens zuurstofgebrek omkomen in een koelwagen ) steekt rauw en	hoekig	door de droom heen , die pas op de laatste bladzijde , net als Mohsen	nrc_handelsblad_20040319_178
42	hoekig/adj/nrc_handelsblad_20020312_117/36	van C.B. Vaandrager in de jaren zestig : kortgeknipt , met zonnebril , stropdasje en	hoekige	kaaklijn . Een keiharde realist , deze auteur van onsterfelijke miniatuurtjes als Made in Madurodam	nrc_handelsblad_20020312_117
43	hoekig/adj/nrc_handelsblad_20011117_34/111	"waarin hij droevig nieuws vermoedde verbrand ' . 	 De blazers en gitaren zetten een"	hoekig	punkachtig lied in . Op de achtergrond wisselen filmbeelden van vissenogen , hollende menigtes met	nrc_handelsblad_20011117_34
44	hoekig/adj/nrc_handelsblad_20020112_194/1		Hoekig	en in mineur , zo begint ` Revelator ' : Welch is er niet op	nrc_handelsblad_20020112_194
45	hoekig/adj/nrc_handelsblad_20001222_43/1163	met geverfde camouflagevlekken die pal op de huid leken te zitten , en door de	hoekige	parallelle bewegingen rekende Nijinsky af met de bedwelmende oosterse sensualiteit . Zijn Faun was onverbloemd	nrc_handelsblad_20001222_43
46	hoekig/adj/nrc_handelsblad_20030430_70/68	lichaam . Zijn levensgrote figuren , die in tegenstelling tot de beelden van Moore altijd	hoekig	en vierkant zijn , staan op pleinen van wereldsteden als Londen , Parijs en New	nrc_handelsblad_20030430_70
47	hoekig/adj/nrc_handelsblad_20020209_125/154	aan . De manier waarop men zich beweegt en gebaren maakt is ontleend aan de	hoekige	stramme , tweedimensionale manier waarop de Egyptenaren zichzelf afbeeldden op reliëfs en muurschilderingen . De	nrc_handelsblad_20020209_125
48	hoekig/adj/nrc_handelsblad_20020711_8/36	Melodieën van een plantaardig woekerende schoonheid vechten geschraagd door dwingende ritmen om voorrang in een	hoekig	georganiseerde vorm van contrapunt . Maar het Residentie Orkest hoeft van de Russische gastdirigent niet	nrc_handelsblad_20020711_8
49	hoekig/adj/nrc_handelsblad_20020517_4599/3	Het is	hoekig	, de camera beweegt amper en je pakt er soms een detail uit dat iets	nrc_handelsblad_20020517_4599
50	hoekig/adj/nrc_handelsblad_20000212_131/38	van kleine zalen al over moest stappen op grote zalen . ` Haar vreemde ,	hoekige	lichaamstaal en haar clowneske talenten versterken de fragmentarische scènetjes die ze speelt . ( ...	nrc_handelsblad_20000212_131
51	hoekig/adj/nrc_handelsblad_20010120_69/1958	door de vloeibladen die hij ter bescherming heeft tussengevoegd . Dichtbeschreven velletjes met smalle ,	hoekige	letters , in een schrift dat niemand kent . Het is het bijbelboek Daniël ,	nrc_handelsblad_20010120_69
52	hoekig/adj/nrc_handelsblad_20010405_33/250	Spil van de groep is producer/muzikant John McEntire , die achter zijn piepkleine drumstel een	hoekige	Krautrock-beat in de trant van Can's Jaki Liebezeit kan neerzetten , maar die net zo	nrc_handelsblad_20010405_33
53	hoekig/adj/nrc_handelsblad_19991220_89/375	informatiecentrum in een behuizing naar ontwerp van de nu 94-jarige Amsterdamse architect Piet Zanstra .	Hoekig	opgetrokken uit grintbeton en glas , was het een nors en onverbiddellijk staaltje moderne architectuur	nrc_handelsblad_19991220_89
54	hoekig/adj/nrc_handelsblad_20010228_140/81	manier doet Solbakken tegenwoordig zaken . De experimenteel getinte , maar nog altijd rauwe en	hoekige	hardcore van Lul is door de jaren heen ingeruild voor een iets glooiender aanpak die	nrc_handelsblad_20010228_140
55	hoekig/adj/nrc_handelsblad_20020812_16/405	, invoelend . Hoe bekwaam de gastheer ook probeerde de ` vileine ' en `	hoekige	' kanten van zijn gast naar voren te halen , het waren toch vooral memories	nrc_handelsblad_20020812_16
56	hoekig/adj/nrc_handelsblad_20000403_76/200	. Op het schemerduistere toneel komt Hans Trentelman als Biberkopf op ; vierkante man ,	hoekige	kop . Een brok ongedurige energie . Hij wordt begeleid door een engelachtig meisje in	nrc_handelsblad_20000403_76
57	hoekig/adj/nrc_handelsblad_20010616_54/32	afgeroepen toen hij als zanger van de new-wavegroep Talking Heads koos voor de crossover van	hoekige	rock met de swing van Afrikaanse en Latijnsamerikaanse muziek , achtervolgt hem nog steeds .	nrc_handelsblad_20010616_54
58	hoekig/adj/nrc_handelsblad_20001007_135/140	ze een hechte groep met strakke en uniforme bewegingen : uit hun geprononceerde heupen en	hoekig	uitgestoken schouders spreken trots en kracht , uit zachte armbewegingen daarentegen kwetsbaarheid . In de	nrc_handelsblad_20001007_135
59	hoekig/adj/nrc_handelsblad_20010514_80/391	voegloos spoor is het oude ronde en beweeglijke Maasgrind van voorheen vervangen door het veel	hoekiger	en ruwere steenslag ( porfier en graniet ) uit steengroeven in België en Noorwegen .	nrc_handelsblad_20010514_80
60	hoekig/adj/nrc_handelsblad_20030430_198/197	lichaam . Zijn levensgrote figuren , die in tegenstelling tot de beelden van Moore altijd	hoekig	en vierkant zijn , staan op pleinen van wereldsteden als Londen , Parijs en New	nrc_handelsblad_20030430_198
61	hoekig/adj/nrc_handelsblad_20020722_16/295	trappen van een openbaar gebouw , zie je hoe enthousiast die Ethiopiërs reageren op de	hoekige	klanken van de Nederlanders . Als de band zich ook nog eens stort op bekende	nrc_handelsblad_20020722_16
62	hoekig/adj/nrc_handelsblad_20040320_49/97	uit 1970 , dat het naieve hippie-optimisme van die tijd uitstraalt , een pregnant ,	hoekig	arrangement van Willem Breuker in een apocalyptisch lied uit 1983 , een gespierd gezongen Mens	nrc_handelsblad_20040320_49
63	hoekig/adj/nrc_handelsblad_20010414_62/1779	van de dienstreizen van Van der Stoel , zoals kroonprins Willem-Alexander ( 33 ) de	hoekige	Minister van Staat ( 76 ) eenvoudig modern noemt . Uit het optreden van premier	nrc_handelsblad_20010414_62
64	hoekig/adj/nrc_handelsblad_20020131_121/116	een eigenzinnige dynamiek . Zijn spel is van een knisperende helderheid , bijna op het	hoekige	af . Drummer Geert Roelofs volgt zijn compagnon op de voet en is een meester	nrc_handelsblad_20020131_121
65	hoekig/adj/nrc_handelsblad_20020830_147/1570	andere kracht dan die van het water in het spel moet zijn geweest . De	hoekige	vormen in aanmerking genomen , wees ik de theorie dat we hier te doen zouden	nrc_handelsblad_20020830_147
66	hoekig/adj/nrc_handelsblad_20011006_46/44	. ` List is , eens te meer , een zangeres met allure die hier	hoekig	en energiek wordt begeleid . ( ... ) Soms brengt hun volume haar ertoe zichzelf	nrc_handelsblad_20011006_46
67	hoekig/adj/nrc_handelsblad_20000229_48/278	in 1.900 kranten in 53 landen . Fraai is het niet getekend , in een	hoekige	cartooneske , icoonachtige stijl , maar de hilarische situaties en de sarcastische dialogen roepen veel	nrc_handelsblad_20000229_48
68	hoekig/adj/volkskrant_20010208_153/179	is de grote Hubert Sumlin , de elektrisch gitarist die in de jaren vijftig mooi	hoekige	partijen bij Howlin ' Wolf speelde en hier met wat achteloze riffs een paar nummers	volkskrant_20010208_153
69	hoekig/adj/volkskrant_20000401_202/899	de revers en strakke , grauwe mantelpakken verkopen . ' Ze staren je aan vanonder	hoekige	constructies die afgekapte , bakstenen muren vastklinken aan winkelpuien uit de Belle Epoque . De	volkskrant_20000401_202
70	hoekig/adj/volkskrant_19991229_85/210	, op een looprek , toch is hij een imposante verschijning . Brede schouders ,	hoekig	hoofd , zijn donkere haar grijst alleen aan de randen . Een grote grijns trekt	volkskrant_19991229_85
71	hoekig/adj/volkskrant_20020601_188/1766	Ferry er wel zin in heeft . Dat is heel belangrijk . Hij zal wat	hoekig	in het debat zijn , maar hij heeft alles op een rij .	volkskrant_20020601_188
72	hoekig/adj/volkskrant_20020615_181/499	gevoel van welkom uit . Van binnen doet het Paviljoen een beetje denken aan een	hoekig	slakkenhuis , aangekleed met tal van natuurlijke elementen als ( kunstmatige ) rotsblokken , grote	volkskrant_20020615_181
73	hoekig/adj/volkskrant_20040909_kk_31/324	bewijst dat de band echt tot de allerbeste behoorde , maar ook dat zijn aanvankelijk	hoekige	geluid dankzij groepen als Franz Ferdinand ineens weer modern klinkt . Meest verheugend is het	volkskrant_20040909_kk_31
74	hoekig/adj/volkskrant_20020718_139/1462	elkaar verbonden bassins , een soort apenhoofd , met twee ronde ogen en een wat	hoekiger	snuit . Tussen de twee ogen loopt de vloer iets omlaag , een zogeheten waterval	volkskrant_20020718_139
75	hoekig/adj/volkskrant_20020506_44/36	door een bijzonder fraaie vormgeving . De bokaal heeft nog het meest weg van een	hoekige	vaas , maar dan wel een zware . Met een gewicht van vijftien kilogram ,	volkskrant_20020506_44
76	hoekig/adj/volkskrant_20040618_105/230	een uitstapje naar BloodSugarSexMagik ( 1991 ) , en alleen in een nummer als het	hoekige	Get On Top horen we de groep terug die ooit de ' crossover ' van	volkskrant_20040618_105
77	hoekig/adj/volkskrant_20011115_111/81	, de animatie zit barstensvol digitale effecten en heeft een van de Japanse anime afgekeken	hoekige	stijl . Ook wordt er flink wat geknokt en geschoten . Zo'n animatiefilm vergt een	volkskrant_20011115_111
78	hoekig/adj/volkskrant_20000106_51/1304	Bekend is dat het schilderij werd geretoucheerd , maar dan nog is het duister en	hoekig	. Op andere doeken zie je hoe de kunstenaar soms worstelde met een perspectief of	volkskrant_20000106_51
79	hoekig/adj/volkskrant_20011208_194/315	hè ' , roept Mulder , als de tunnel op het scherm opdoemt . Een	hoekige	, doorzichtige slurf , die op hoge poten in het landschap staat . Buiten is	volkskrant_20011208_194
80	hoekig/adj/volkskrant_20041014_kk_43/113	een biertje aan de bar , terwijl in de kelder de band Shit Disco hartstochtelijk	hoekige	gitaarpop à la Franz Ferdinand staat te spelen . Weten ze wel dat er een	volkskrant_20041014_kk_43
81	hoekig/adj/volkskrant_20010530_84/324	stevige momenten zo heerlijk woest zijn . De groep blinkt uit in eigenwijze indie met	hoekig	gitaarwerk ( Lowdown ) , vette , rockende blues ( Honest Man ) en getuige	volkskrant_20010530_84
82	hoekig/adj/volkskrant_20020126_59/407	speelser en vinniger wordt . Het zestal plaatst de juiste accenten bij Duato's lyriek -	hoekig	en koket tegelijk - al ebt de romantiek aan het slot weg . Ook hier	volkskrant_20020126_59
83	hoekig/adj/volkskrant_20000812_186/2078	, waarop aan weerszijden in bescheiden , goudkleurige letters de bedrijfsnaam staat , leidt een	hoekig	wegennet naar 82 gebouwen . Sinds rechter Thomas Penfield Jackson besloot dat Microsoft de anti-monopoliewetten	volkskrant_20000812_186
84	hoekig/adj/volkskrant_19990219_100/1904	nog veel fantasie nodig . De huidige Salon loopt langzaam , en heeft door zijn	hoekige	vormen nog het meest weg van een oud computerspel . ' Het ziet er nog	volkskrant_19990219_100
85	hoekig/adj/volkskrant_20020916_60/1124	Spreng probeerde van de nood een deugd te maken met de leus ' Echt .	Hoekig	. Succesvol . ' Stoiber is een ' ernstige man voor ernstige tijden ' ,	volkskrant_20020916_60
86	hoekig/adj/volkskrant_20000508_65/279	talloze ogenschijnlijk op de vlooienmarkt bijeengegaarde gebruiksvoorwerpen . De muziek van Rijnvos is net zo	hoekig	en monumentaal , maar wèl mooi . De lengte van elk van de vier delen	volkskrant_20000508_65
87	hoekig/adj/volkskrant_20011005_131/1143	dat ooit werd bewoond door ' stamvaders en hun langgerokte vrouwen met grove stemmen en	hoekige	gebaren ' . Maar dat Freriks die gedachte overneemt en zich te buiten gaat aan	volkskrant_20011005_131
88	hoekig/adj/volkskrant_20010322_3/165	3-pt . ( untampered ) Product van Peter Adriaansz uit 1998 . De vreemde ,	hoekige	muziek , en de combinatie van piccolo , trombone , harmonium en veel metalen slagwerk	volkskrant_20010322_3
89	hoekig/adj/volkskrant_20031106_118/349	als het zinderende Frontseat niet minder spannend om . Knap , zoals ingetogen spel en	hoekige	riffs zorgvuldig in elkaar worden gevlochten . De kennismaking met de Engelse broertjes Tom en	volkskrant_20031106_118
90	hoekig/adj/volkskrant_20020624_34/282	grond , op z'n Afrikaans , en de borst trots vooruit . Het bewegingsspel is	hoekig	en golvend tegelijk , met soms een acrobatische copoeira-duik of een electric boogie-siddering ertussendoor .	volkskrant_20020624_34
91	hoekig/adj/volkskrant_20000817_75/977	Jimmy , werd in Lara levensgroot geprojecteerd op een videoscherm . De dansers incorporeerden Lara's	hoekige	motoriek . Via real time-camera-opnames mengden hun bewegingen zich met de dappere stappen van Lara	volkskrant_20000817_75
