id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf
country/NN/br-h18/1813	0.0135068082114	-0.015487898133041	country	NN	miscellaneous	non-fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 action can hope to win public support, first in this <font color=green>country</font>  and then abroad? For the policy officer will know that	5	5	164	100	9	country
country/NN/br-h18/1847	0.0621352111072329	-0.0196828361165313	country	NN	miscellaneous	non-fiction	B3	B	B23	B	country%1:14:01::	B	B	BB2	B	 of policy will be conditioned by the readiness of the <font color=green>country</font>  to sustain it. He is interested in public opinion for	5	5	147	100	9	country
country/NN/br-h18/2087	0.113782184181421	-0.0147492848054563	country	NN	miscellaneous	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 public opinion until the President and the leaders of the <font color=green>country</font>  have gone to the public to explain what is required	3	4	98	133	8	country
country/NN/br-h18/2142	0.219891897377414	-0.208438695153998	country	NN	miscellaneous	non-fiction	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Marshall plan, any public-opinion expert would have said that the <font color=green>country</font>  would have accepted such proposals. The problem in the policy	4	2	86	50	6	country
country/NN/br-h18/857	0.180607652348656	-0.0866029751221669	country	NN	miscellaneous	non-fiction	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 the representatives of other agencies who are stationed in his <font color=green>country</font> . He is expected to supervise, to encourage, to direct, to	2	1	160	50	4	country
country/NN/br-j22/38	0.129768526409364	-0.115578608536705	country	NN	learned	non-fiction	A	A	A	A	country%1:14:00::	B2	B	BB2	B	 divisive forces, the gaps between rulers and subjects, town and <font color=green>country</font> , will widen; new aspirants for power will emerge whose ambitions	4	0	58	0	4	country
country/NN/br-j37/1184	0.051638419905635	-0.0146342140374655	country	NN	learned	non-fiction	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 communication and understanding in the more remote areas of the <font color=green>country</font> , but it also served to minimize the national political value	3	3	132	100	9	country
country/NN/br-j37/949	0.0416183506775375	-0.012031477250248	country	NN	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 important point emerges concerning the first elections in a developing <font color=green>country</font>  and evaluating their results. In the new country the electoral	4	2	91	50	6	country
country/NN/br-j37/958	0.0514386480299955	-0.0169431200885742	country	NN	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a developing country and evaluating their results. In the new <font color=green>country</font>  the electoral process is considered as a means of resolving	4	3	110	75	9	country
country/NN/br-j38/1233	0.0483168092681335	-0.021192874647284	country	NN	learned	non-fiction	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 inherent in the system of local school districts in this <font color=green>country</font> . Planning of vocational education programs and courses is oriented to	3	3	95	100	12	country
country/NN/br-j42/2159	0.0542892321508542	-0.0256305249880076	country	NN	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 in private litigation because of some contact with a foreign <font color=green>country</font>  were all severed from the older Law of Nations and	3	2	137	67	5	country
country/NN/br-j56/1063	-0.0643090807849591	-0.193828399642855	country	NN	learned	non-fiction	A	A	A	A	country_club%1:14:00::	A	A	A	A	 had come into vogue, but also to witness the Ekwanok <font color=green>Country</font>  Club tournaments. New Yorkers were kept informed of scores by	2	1	170	50	4	Country
country/NN/br-j58/690	-0.1569495506514	0.0676575833741942	country	NN	learned	non-fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 commuted to imprisonment, it would be well- well for the <font color=green>country</font>  and for Virginia''. Despite the excitement being caused by the	1	0	138	0	7	country
country/NN/br-k03/1240	-0.105409261510395	-0.0253328944497085	country	NN	fiction_gral	fiction	A	A	A	A	country%5:00:01:rural:00	A	A	A	A	 sit in the back seat of cars along a dark <font color=green>country</font>  lane. No, they must look the other way and climb	5	2	117	40	8	country
country/NN/br-k03/444	0.0545848080007519	-0.213318855536239	country	NN	fiction_gral	fiction	A	A	A	A	country%5:00:01:rural:00	A	A	A	A	 or his own sentry. He was a wiry, inscrutable, silent <font color=green>country</font>  boy from the red clay of rural Alabama, and he	4	3	168	75	6	country
country/NN/br-k08/28	-0.319778264454511	-0.0949441244953512	country	NN	fiction_gral	fiction	A	A	A	A	country%1:15:00::	B1	B	B1	B	 too. But while the two men are riding into the <font color=green>country</font> , where they are going to dinner, they are attacked in	3	2	123	67	2	country
country/NN/br-k08/558	-0.0763737495595156	-0.114319900017625	country	NN	fiction_gral	fiction	A	A	A	A	country%1:15:00::	B1	B	B1	B	 one day, while on a week 's visit to the <font color=green>country</font>  home of a retired Swiss jeweler, Rousseau amused the company	3	3	149	100	7	country
country/NN/br-k08/973	-0.222294806695099	-0.268622096279376	country	NN	fiction_gral	fiction	A	A	A	A	country%1:15:01::	A	A	A	A	 just for this once, for this one weekend in the <font color=green>country</font> , he would make a little piece out of his melodies	3	1	81	33	5	country
country/NN/br-k17/1967	-0.0227343871850652	0.00702262987604932	country	NN	fiction_gral	fiction	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 wanted was to be a free man in my own <font color=green>country</font> . I 've lost faith, Styka. I used to love this	4	2	69	50	8	country
country/NN/br-k17/1981	-0.0494123503773866	0.0127748745856394	country	NN	fiction_gral	fiction	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 I 've lost faith, Styka. I used to love this <font color=green>country</font>  and believe that someday we 'd win our battle for	2	2	148	100	8	country
country/NN/br-k22/1652	-0.00244061385181611	-0.116201065836963	country	NN	fiction_gral	fiction	A	A	A	A	country%1:15:01::	A	A	A	A	 where she had many friends, but Mr. Flannagan thought the <font color=green>country</font>  would be safer in case of war. She would rather	2	1	53	50	6	country
country/NN/br-k23/1336	-0.10215105829858	-0.0188834455371484	country	NN	fiction_gral	fiction	A1	A	A	A	country%1:15:01::	A	A	A	A	 wheel. They rarely spoke. Abel sat and regarded the farm <font color=green>country</font>  which, spreading out from both sides of the road, rolled	3	2	102	67	8	country
country/NN/br-k25/869	-0.00753830903546391	-0.203495109222171	country	NN	fiction_gral	fiction	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 shawl over her head, which she had bought in that <font color=green>country</font>  during one of their trips abroad, and handed him a	4	3	118	75	5	country
country/NN/br-l11/1246	-0.148675595936985	-0.0678536138212403	country	NN	fiction_mystery	fiction	A	A	A	A	country%1:15:01::	A	A	A	A	 a manner Esquire might suggest for the outdoor man 's <font color=green>country</font>  weekend. Dark gray sports jacket, lighter gray slacks, pink flannel	2	2	168	100	10	country
country/NN/br-n09/1051	0.252148494123174	-0.0416014965131146	country	NN	fiction_adventure	fiction	A	A	A	A	country%1:15:01::	A	A	A	A	 distant derrick of the wildcat- a test well in unexplored <font color=green>country</font> . And even with her limited knowledge of such things, she	2	0	161	0	5	country
country/NN/br-n09/492	-0.00214554315636732	-0.0175909107489586	country	NN	fiction_adventure	fiction	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 gun- a strange ommission for a peace officer in this <font color=green>country</font> . Never, he 'd once told Joyce, had he encountered any	3	3	131	100	8	country
country/NN/br-n11/1733	-0.0435390306890315	-0.128835635843687	country	NN	fiction_adventure	fiction	B1	B	B14	B	country%1:15:02::	A1	A	A	A	 on a first notice: If you do n't leave this <font color=green>country</font>  within 3 days, your life will be taken the same	1	1	60	100	6	country
country/NN/br-n11/2133	0.0511047408772847	-0.368738102420772	country	NN	fiction_adventure	fiction	A1	A	A	A	country%1:15:02::	A1	A	A	A	 to frighten three rustling homesteaders out of the Upper Laramie <font color=green>country</font>  in a single week.`` My reputation 's my stock in	3	0	135	0	5	country
country/NN/br-p01/180	-0.0421391949864753	-0.112460171149132	country	NN	fiction_romance	fiction	A1	A	A	A	old_country%1:15:00::	B1	B	B1	B	 Rossi, that 's what he was called in the old <font color=green>country</font> ; but here he was just Signore or the Old Man	1	0	57	0	5	country
country/NN/br-p01/465	-0.0139501910464978	-0.00994359981123952	country	NN	fiction_romance	fiction	A1	A	A	A	old_country%1:15:00::	B1	B	B1	B	 she had a part on the stage in the old <font color=green>country</font> , she thought she could carry her head higher than ours	1	0	42	0	7	country
country/NN/br-p09/1816	-0.0936572521834425	-0.0618404670983903	country	NN	fiction_romance	fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 arm. He hit the theme about dying to defend your <font color=green>country</font> , and you were ready to do it right then, without	3	2	90	67	7	country
country/NN/br-p12/2090	-0.0597025966343458	-0.0568454811342415	country	NN	fiction_romance	fiction	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 him she had met a nice man from his adopted <font color=green>country</font> . And Sam thanked her, and hoped he might meet her	2	0	139	0	6	country
country/NN/br-r06/1538	-0.0944326967916038	-0.0987307954199053	country	NN	humor	fiction	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 too, has undergone a change. It now means, in my <font color=green>country</font> , homosexual'', I said.`` Oh, I forgot to say that if	3	1	21	33	2	country
country/NN/br-r08/1810	0.0364893315303394	-0.0578169184950841	country	NN	humor	fiction	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 seems to be staging a well deserved comeback. In this <font color=green>country</font> , the two guiding lights are, without doubt, Felix Fing and	2	0	143	0	7	country
country/NNS/br-b13/1273	0.018432695893099	-0.1242884618187	country	NNS	press_editorial	press	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 desire to visit the`` smaller, less traveled and relatively inexpensive <font color=green>countries</font> '', and is now prepared to teach modern Greek and Portuguese	4	1	166	25	7	countries
country/NNS/br-f14/1851	0.114438629150566	0.00455464100229282	country	NNS	popular_lore	fiction	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 of the Jews in Germany and later in the occupied <font color=green>countries</font>  contributed to terrorizing the populations, splitting apart individuals and groups	4	2	247	50	6	countries
country/NNS/br-f14/2054	0.109275474372697	-0.090853945908117	country	NNS	popular_lore	fiction	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 to post before the world the contrasting fates of the <font color=green>countries</font>  in which the Final Solution was aided by native Jew	4	3	236	75	5	countries
country/NNS/br-f14/2151	0.148801967405057	0.0119791685023569	country	NNS	popular_lore	fiction	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 Was n't this meaning of Eichmann 's experience in various <font color=green>countries</font>  worth highlighting? As the first collective confrontation of the Nazi	3	2	208	67	5	countries
country/NNS/br-f15/1446	0.0500538541804399	0.0559478343861257	country	NNS	popular_lore	fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 This was generally reflected in the civil laws of Christian <font color=green>countries</font> . Today, the Roman Catholic and Orthodox Churches stand virtually alone	4	4	174	100	11	countries
country/NNS/br-f15/290	0.0885407901762366	-0.0522528133227397	country	NNS	popular_lore	fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 including birth-control information and material in foreign aid to underdeveloped <font color=green>countries</font> . Where it is not actually erupting, it rumbles and smolders	3	2	190	67	7	countries
country/NNS/br-f23/1716	0.0159299312353718	-0.0167103559357542	country	NNS	popular_lore	fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 States- and this purpose may be served very well by <font color=green>countries</font>  that masquerade under a`` neutralist'' mask, yet in fact are	2	0	87	0	6	countries
country/NNS/br-f23/2029	0.00958417507326925	-0.100479981516704	country	NNS	popular_lore	fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a Soviet bridgehead ninety miles off our coast. In some <font color=green>countries</font>  the trend has gone further than others: Mexico, Panama, and	4	3	176	75	7	countries
country/NNS/br-f23/942	-0.0177292996097949	-0.0248454470506951	country	NNS	popular_lore	fiction	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 feed the people''. Add this to the unrest in the <font color=green>countries</font>  around us where oppressed peoples would be ready to turn	5	2	64	40	7	countries
country/NNS/br-g12/2313	0.157877054181172	-0.0644695321258611	country	NNS	belles_lettres	fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 the technological and economic revolutions now going on in the <font color=green>countries</font>  of Asia and Africa, and also of course on how	5	4	238	80	6	countries
country/NNS/br-g18/2235	0.00568592186196888	-0.0319222744677078	country	NNS	belles_lettres	fiction	B	B	B14	B	country%1:14:01::	B	B	BB2	B	 a perfect introduction to Swedish history for readers of other <font color=green>countries</font> . Some of the earlier episodes have touches of the supernatural	3	2	186	67	7	countries
country/NNS/br-h09/1266	0.0588250735198902	-0.0235233334529977	country	NNS	miscellaneous	non-fiction	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 expended in cooperation with public or private agencies in foreign <font color=green>countries</font>  in the development of processes useful to the program in	5	5	198	100	8	countries
country/NNS/br-h13/1532	0.0160650436884676	-0.0439041467741026	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 years the United States had been trying to get these <font color=green>countries</font>  to exclude Castro 's representative from secret military talks. But	5	4	174	80	10	countries
country/NNS/br-h13/2195	0.00205587549314556	-0.0241880971988673	country	NNS	miscellaneous	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 without discrimination. Once these conditions of international law are met, <font color=green>countries</font>  that try to run to blockade do so at their	4	3	118	75	8	countries
country/NNS/br-h13/2315	0.048766504468717	-0.110786183615781	country	NNS	miscellaneous	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 coming from Russia and Czechoslovakia. Shipments of arms from Western <font color=green>countries</font>  could similarly be seized as contraband. In a total blockade	5	2	177	40	7	countries
country/NNS/br-h21/1267	0.0572870197732355	-0.0420512846021861	country	NNS	miscellaneous	non-fiction	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 a rider which limits competitive bidding by firms in other <font color=green>countries</font>  on certain military supply items. As I have repeatedly stated	2	1	243	50	11	countries
country/NNS/br-j10/1243	-0.000877155802741124	-0.0593268385801098	country	NNS	learned	non-fiction	B2	B	B23	B	european_country%1:15:00::	B1	B	B1	B	 the`` cuckoo bumblebee'' as it is called in some European <font color=green>countries</font> . Female individuals of Psithyrus look deceptively like the workers and	2	0	147	0	8	countries
country/NNS/br-j22/1149	0.0369948866295008	-0.0128921056542827	country	NNS	learned	non-fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 likely to be a pressing issue in many of these <font color=green>countries</font> . It should be American policy not only to encourage effective	3	3	98	100	9	countries
country/NNS/br-j22/1309	0.217035067388092	-0.0578037050109531	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 At a third stage in the modernization process are such <font color=green>countries</font>  as India, Brazil, the Philippines, and Taiwan, which are ready	6	3	247	50	5	countries
country/NNS/br-j22/1375	0.0256002008042595	-0.0341341321178891	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 in the program to wider and wider groups. But these <font color=green>countries</font>  have made big strides toward developing the necessary human and	4	4	158	100	7	countries
country/NNS/br-j22/1437	0.100652866715207	-0.0328143011131385	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 economies. On the economic front, the first priority of these <font color=green>countries</font>  is to mobilize a vastly increased volume of resources. Several	4	4	200	100	7	countries
country/NNS/br-j22/1464	0.110102382066203	-0.0251357620568406	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 carried out if self-sustaining growth is to be achieved. These <font color=green>countries</font>  must formulate a comprehensive, long-term program covering the objectives of	4	3	215	75	9	countries
country/NNS/br-j22/171	0.0116789545226843	-0.019485762767376	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 and dangerous consequences of social change which have troubled other <font color=green>countries</font>  passing through this stage can be escaped. The United States	4	3	176	75	10	countries
country/NNS/br-j22/194	0.0275386206703279	-0.0180908255751218	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 help by communicating a genuine concern with the problems these <font color=green>countries</font>  face and a readiness to provide technical and other appropriate	3	3	222	100	11	countries
country/NNS/br-j22/1968	0.0214533027305769	-0.016950290501678	country	NNS	learned	non-fiction	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 to take seriously their claims to being democratic and free <font color=green>countries</font> ; we also have, in consequence, the duty to appraise realistically	2	2	169	100	8	countries
country/NNS/br-j22/2116	0.095936974831616	-0.0765171328826913	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 generate. It follows that any effective policy toward the underdeveloped <font color=green>countries</font>  must have a realistically long working horizon. It must be	3	2	209	67	5	countries
country/NNS/br-j22/257	0.164248707396567	-0.0448679524309438	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 and the lack of cohesion and stability which characterize these <font color=green>countries</font>  may make them particularly prone to diversions and external adventures	2	0	246	0	7	countries
country/NNS/br-j22/347	0.0446127884969111	-0.0310155868085622	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 world scene. When necessary, we should make it clear that <font color=green>countries</font>  which choose to derive marginal advantages from the cold war	5	5	205	100	9	countries
country/NNS/br-j22/397	0.0630886761029756	-0.04035687659379	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 As a nation, we feel an obligation to assist other <font color=green>countries</font>  in their development; but this obligation pertains only to countries	2	2	222	100	8	countries
country/NNS/br-j22/408	0.0965937901932427	-0.0442445213622237	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 countries in their development; but this obligation pertains only to <font color=green>countries</font>  which are honestly seeking to become responsible members of a	4	4	183	100	6	countries
country/NNS/br-j22/429	0.130720586337983	-0.0372527017675237	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a stable and forward-moving world community. When we look at <font color=green>countries</font>  like Iran, Iraq, Pakistan, and Burma, where substantial progress has	8	3	145	38	4	countries
country/NNS/br-j22/474	0.0673839345916408	-0.0270330915074397	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 of centralized government exist, we find a second category of <font color=green>countries</font>  with a different set of problems and hence different priorities	4	2	168	50	9	countries
country/NNS/br-j22/603	0.0718042171293564	-0.0257331551298598	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 achieve the national goals of modernization already symbolically accepted. Most <font color=green>countries</font>  in this second category share the difficulty of having many	3	3	211	100	9	countries
country/NNS/br-j22/892	0.0801926880266182	-0.040804532061735	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 performance can we provide telling assistance. With respect to those <font color=green>countries</font>  whose leaders prefer to live with their illusions, we can	2	2	171	100	7	countries
country/NNS/br-j22/929	0.105728626252707	-0.0422720019106854	country	NNS	learned	non-fiction	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 clear for all to see. Our technical assistance to these <font color=green>countries</font>  should place special emphasis on inducing the central governments to	4	4	151	100	8	countries
country/NNS/br-j37/1682	0.0903560847566338	-0.00959705837144557	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 solutions devised in the electoral experiences of the rapidly changing <font color=green>countries</font>  are often of comparative value and essential to evaluating election	4	4	212	100	12	countries
country/NNS/br-j42/1418	0.0180859953824789	0.00828169150150765	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 the Common Law in England. Codification was followed in all <font color=green>countries</font>  by a growing amount of legislation, some changing and adjusting	4	3	153	75	8	countries
country/NNS/br-j42/428	0.0459224193019048	-0.143610455201558	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 from the North) was the neutralization of the Latin American <font color=green>countries</font> ; out of the question was the neutralization of Asia and	3	1	134	33	7	countries
country/NNS/br-j42/665	0.13177141564317	-0.00899187780733196	country	NNS	learned	non-fiction	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 civilization must formally enter into the circle of law governed <font color=green>countries</font> . They must do something with the acquiescence of the latter	3	3	185	100	8	countries
