filename	lemma	twcorpus	twppmi	twllr	twL	twR	socccorpus	soccppmi	soccllr	soccL	soccR	sample	tokenL	tokenR	stress
state.Semcor.ppmi0.ll1.COHA.ppmi1.ll0	state	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll0	10	10	867	10	10	0.256267657423691
state.Semcor.ppmi0.ll1.COHA.ppmi1.ll1	state	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll1	10	10	867	10	10	0.256300942734467
state.Semcor.ppmi0.ll1.COHA.ppmi2.ll0	state	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll0	10	10	866	10	10	0.101127352128867
state.Semcor.ppmi0.ll1.COHA.ppmi2.ll1	state	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll1	10	10	866	10	10	0.101128780711264
state.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0	state	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll0	10	10	867	10	10	0.283734562223296
state.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1	state	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll1	10	10	867	10	10	0.289599012310471
state.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0	state	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll0	10	10	867	10	10	0.290249806731526
state.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1	state	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll1	10	10	867	10	10	0.290338604107973
state.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0	state	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll0	10	10	867	10	10	0.271627609001788
state.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1	state	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll1	10	10	867	10	10	0.271658479677553
state.Semcor.ppmi1.ll0.COHA.ppmi0.ll0	state	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll0	10	10	664	10	10	0.241326182691617
state.Semcor.ppmi1.ll0.COHA.ppmi0.ll1	state	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll1	10	10	664	10	10	0.249492850644012
state.Semcor.ppmi1.ll0.COHA.ppmi1.ll0	state	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll0	10	10	664	10	10	0.251411488878311
state.Semcor.ppmi1.ll0.COHA.ppmi1.ll1	state	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll1	10	10	664	10	10	0.251583528690126
state.Semcor.ppmi1.ll0.COHA.ppmi2.ll0	state	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll0	10	10	664	10	10	0.263452994320211
state.Semcor.ppmi1.ll0.COHA.ppmi2.ll1	state	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll1	10	10	664	10	10	0.263364293945426
state.Semcor.ppmi1.ll0.Semcor.ppmi0.ll0	state	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll0	10	10	664	10	10	0.294420718130358
state.Semcor.ppmi1.ll0.Semcor.ppmi0.ll1	state	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll1	10	10	664	10	10	0.29626207797017
state.Semcor.ppmi1.ll0.Semcor.ppmi1.ll0	state	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll0	10	10	664	10	10	0.29529732863319
state.Semcor.ppmi1.ll0.Semcor.ppmi1.ll1	state	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll1	10	10	664	10	10	0.295675129835432
state.Semcor.ppmi1.ll0.Semcor.ppmi2.ll0	state	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll0	10	10	664	10	10	0.303141137056635
state.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1	state	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll1	10	10	664	10	10	0.30382121446189
state.Semcor.ppmi1.ll1.COHA.ppmi0.ll0	state	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll0	10	10	657	10	10	0.243649947551268
state.Semcor.ppmi1.ll1.COHA.ppmi0.ll1	state	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll1	10	10	657	10	10	0.251093155295089
state.Semcor.ppmi1.ll1.COHA.ppmi1.ll0	state	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll0	10	10	657	10	10	0.252857021702222
state.Semcor.ppmi1.ll1.COHA.ppmi1.ll1	state	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll1	10	10	657	10	10	0.253621292013464
state.Semcor.ppmi1.ll1.COHA.ppmi2.ll0	state	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll0	10	10	657	10	10	0.264276481705816
state.Semcor.ppmi1.ll1.COHA.ppmi2.ll1	state	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll1	10	10	657	10	10	0.264337933832565
state.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0	state	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll0	10	10	657	10	10	0.293465485936569
state.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1	state	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll1	10	10	657	10	10	0.296023373855076
state.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0	state	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll0	10	10	657	10	10	0.295098607760984
state.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1	state	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll1	10	10	657	10	10	0.294935320789786
state.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0	state	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll0	10	10	657	10	10	0.303861166452846
state.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1	state	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll1	10	10	657	10	10	0.303560427931733
state.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll0	state	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll0	10	10	141	10	10	0.201348515622169
state.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll1	state	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll1	10	10	141	10	10	0.208782825600671
state.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll0	state	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll0	10	10	141	10	10	0.206236592739692
state.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll1	state	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll1	10	10	141	10	10	0.206185709395202
state.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll0	state	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll0	10	10	141	10	10	0.196761249470582
state.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll1	state	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll1	10	10	141	10	10	0.197470949509097
state.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll0	state	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll0	10	10	141	10	10	0.243426702453991
state.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll1	state	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll1	10	10	141	10	10	0.245212028972396
state.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll0	state	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll0	10	10	141	10	10	0.246269871298001
state.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll1	state	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll1	10	10	141	10	10	0.245993484823988
state.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll0	state	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll0	10	10	141	10	10	0.230813761045588
state.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll1	state	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll1	10	10	141	10	10	0.226925689186151
state.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll0	state	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll0	10	10	141	10	10	0.203487337001331
state.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll1	state	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll1	10	10	141	10	10	0.208174902227767
state.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll0	state	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll0	10	10	141	10	10	0.203909721312225
state.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll1	state	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll1	10	10	141	10	10	0.206236592739692
state.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll0	state	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll0	10	10	141	10	10	0.200380923229941
state.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll1	state	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll1	10	10	141	10	10	0.200516982478328
state.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll0	state	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll0	10	10	141	10	10	0.245121539147327
state.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll1	state	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll1	10	10	141	10	10	0.247924362450351
state.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll0	state	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll0	10	10	141	10	10	0.242457401826777
state.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll1	state	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll1	10	10	141	10	10	0.244413926299407
state.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	state	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll0	10	10	141	10	10	0.232690291333297
state.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	state	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll1	10	10	141	10	10	0.227810611843246
state.Semcor.ppmi2.ll0.COHA.ppmi0.ll0	state	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll0	10	10	281	10	10	0.227953818947126
state.Semcor.ppmi2.ll0.COHA.ppmi0.ll1	state	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll1	10	10	281	10	10	0.234014621403592
state.Semcor.ppmi2.ll0.COHA.ppmi1.ll0	state	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll0	10	10	281	10	10	0.234282629636454
state.Semcor.ppmi2.ll0.COHA.ppmi1.ll1	state	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll1	10	10	281	10	10	0.233424823495452
state.Semcor.ppmi2.ll0.COHA.ppmi2.ll0	state	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll0	10	10	281	10	10	0.242064299773734
state.Semcor.ppmi2.ll0.COHA.ppmi2.ll1	state	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll1	10	10	281	10	10	0.243329582519901
state.Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	state	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll0	10	10	281	10	10	0.288231925713945
state.Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	state	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll1	10	10	281	10	10	0.288850522537796
state.Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	state	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll0	10	10	281	10	10	0.288975612356582
state.Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	state	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll1	10	10	281	10	10	0.288107064457971
state.Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	state	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll0	10	10	281	10	10	0.285615466222762
state.Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	state	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll1	10	10	281	10	10	0.285615466222762
state.Semcor.ppmi2.ll1.COHA.ppmi0.ll0	state	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll0	10	10	281	10	10	0.228009056603392
state.Semcor.ppmi2.ll1.COHA.ppmi0.ll1	state	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll1	10	10	281	10	10	0.234406379756974
state.Semcor.ppmi2.ll1.COHA.ppmi1.ll0	state	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll0	10	10	281	10	10	0.235470408363938
state.Semcor.ppmi2.ll1.COHA.ppmi1.ll1	state	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll1	10	10	281	10	10	0.235219826231286
state.Semcor.ppmi2.ll1.COHA.ppmi2.ll0	state	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll0	10	10	281	10	10	0.242815962335386
state.Semcor.ppmi2.ll1.COHA.ppmi2.ll1	state	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll1	10	10	281	10	10	0.242338986954546
state.Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	state	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll0	10	10	281	10	10	0.28692984751387
state.Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	state	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll1	10	10	281	10	10	0.291366230261145
state.Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	state	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll0	10	10	281	10	10	0.29068087793561
state.Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	state	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll1	10	10	281	10	10	0.289937988905228
state.Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	state	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll0	10	10	281	10	10	0.285615466222762
state.Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	state	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll1	10	10	281	10	10	0.285280393264434
state.Semcor.ppmi3.ll0.COHA.ppmi0.ll0	state	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll0	10	10	96	10	10	0.144522022946697
state.Semcor.ppmi3.ll0.COHA.ppmi0.ll1	state	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll1	10	10	96	10	10	0.154677566888539
state.Semcor.ppmi3.ll0.COHA.ppmi1.ll0	state	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll0	10	10	96	10	10	0.14469225139897
state.Semcor.ppmi3.ll0.COHA.ppmi1.ll1	state	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll1	10	10	96	10	10	0.14469225139897
state.Semcor.ppmi3.ll0.COHA.ppmi2.ll0	state	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll0	10	10	96	10	10	0.130198628784488
state.Semcor.ppmi3.ll0.COHA.ppmi2.ll1	state	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll1	10	10	96	10	10	0.12373887645487
state.Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	state	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll0	10	10	96	10	10	0.166882820072256
state.Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	state	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll1	10	10	96	10	10	0.15987806824349
state.Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	state	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll0	10	10	96	10	10	0.164526385040413
state.Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	state	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll1	10	10	96	10	10	0.16074333621385
state.Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	state	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll0	10	10	96	10	10	0.152138715767008
state.Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	state	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll1	10	10	96	10	10	0.146394436108285
state.Semcor.ppmi3.ll1.COHA.ppmi0.ll0	state	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll0	10	10	96	10	10	0.149537847455983
state.Semcor.ppmi3.ll1.COHA.ppmi0.ll1	state	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll1	10	10	96	10	10	0.149304687546301
state.Semcor.ppmi3.ll1.COHA.ppmi1.ll0	state	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll0	10	10	96	10	10	0.14469225139897
state.Semcor.ppmi3.ll1.COHA.ppmi1.ll1	state	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll1	10	10	96	10	10	0.140801114434091
state.Semcor.ppmi3.ll1.COHA.ppmi2.ll0	state	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll0	10	10	96	10	10	0.130458784583691
state.Semcor.ppmi3.ll1.COHA.ppmi2.ll1	state	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll1	10	10	96	10	10	0.125750002558467
state.Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	state	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll0	10	10	96	10	10	0.167877489216996
state.Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	state	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll1	10	10	96	10	10	0.164697945683478
state.Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	state	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll0	10	10	96	10	10	0.160529024351513
state.Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	state	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll1	10	10	96	10	10	0.162274861241528
state.Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	state	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll0	10	10	96	10	10	0.148566031521686
state.Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	state	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll1	10	10	96	10	10	0.152455039119475
country.Semcor.ppmi0.ll0.COHA.ppmi0.ll0	country	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll0	10	10	339	10	10	0.23674351993332
country.Semcor.ppmi0.ll0.COHA.ppmi0.ll1	country	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll1	10	10	339	10	10	0.243808870811365
country.Semcor.ppmi0.ll0.COHA.ppmi1.ll0	country	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll0	10	10	339	10	10	0.241405142571193
country.Semcor.ppmi0.ll0.COHA.ppmi1.ll1	country	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll1	10	10	339	10	10	0.241060776052276
country.Semcor.ppmi0.ll0.COHA.ppmi2.ll0	country	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll0	10	10	337	10	10	0.201707363998687
country.Semcor.ppmi0.ll0.COHA.ppmi2.ll1	country	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll1	10	10	337	10	10	0.201700320366443
country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll0	country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll0	10	10	341	10	10	0.270350638001304
country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll1	country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll1	10	10	339	10	10	0.277058975286915
country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll0	country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll0	10	10	339	10	10	0.277214932252681
country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll1	country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll1	10	10	339	10	10	0.277173631124067
country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll0	country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll0	10	10	339	10	10	0.290008918172257
country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll1	country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll1	10	10	339	10	10	0.28979811169596
country.Semcor.ppmi0.ll1.COHA.ppmi0.ll0	country	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll0	10	10	334	10	10	0.243849210962586
country.Semcor.ppmi0.ll1.COHA.ppmi0.ll1	country	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll1	10	10	334	10	10	0.249971369286286
country.Semcor.ppmi0.ll1.COHA.ppmi1.ll0	country	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll0	10	10	334	10	10	0.21468768470248
country.Semcor.ppmi0.ll1.COHA.ppmi1.ll1	country	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll1	10	10	334	10	10	0.214920411788235
country.Semcor.ppmi0.ll1.COHA.ppmi2.ll0	country	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll0	10	10	322	10	10	0.254072108460242
country.Semcor.ppmi0.ll1.COHA.ppmi2.ll1	country	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll1	10	10	322	10	10	0.254105330049518
country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0	country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll0	10	10	334	10	10	0.276748063746858
country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1	country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll1	10	10	334	10	10	0.285257763005868
country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0	country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll0	10	10	334	10	10	0.278714330214023
country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1	country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll1	10	10	334	10	10	0.278649554923542
country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0	country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll0	10	10	334	10	10	0.272659552411486
country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1	country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll1	10	10	334	10	10	0.272377898868723
country.Semcor.ppmi1.ll0.COHA.ppmi0.ll0	country	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll0	10	10	227	10	10	0.239409869860611
country.Semcor.ppmi1.ll0.COHA.ppmi0.ll1	country	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll1	10	10	227	10	10	0.25072650396033
country.Semcor.ppmi1.ll0.COHA.ppmi1.ll0	country	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll0	10	10	227	10	10	0.252447509451039
country.Semcor.ppmi1.ll0.COHA.ppmi1.ll1	country	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll1	10	10	227	10	10	0.252447509451039
country.Semcor.ppmi1.ll0.COHA.ppmi2.ll0	country	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll0	10	10	227	10	10	0.265767014510328
country.Semcor.ppmi1.ll0.COHA.ppmi2.ll1	country	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll1	10	10	227	10	10	0.265767014510328
